Id,SalePrice
1679,388872.3125
1680,326648.75
1681,255062.390625
1682,320614.71875
1683,172407.5
1684,172548.140625
1685,167706.21875
1686,166506.828125
1687,161774.703125
1688,190942.671875
1689,195041.375
1690,196614.21875
1691,174467.25
1692,278716.3125
1693,161010.203125
1694,179853.265625
1695,168889.265625
1696,288990.625
1697,172946.328125
1698,364654.15625
1699,313947.8125
1700,240705.484375
1701,283856.25
1702,242870.46875
1703,257203.140625
1704,289866.71875
1705,233381.40625
1706,396965.9375
1707,221012.4375
1708,200797.125
1709,287769.25
1710,218146.9375
1711,255855.640625
1712,272634.0
1713,269037.375
1714,221511.6875
1715,201023.40625
1716,193840.125
1717,183394.453125
1718,133669.875
1719,197045.03125
1720,246344.125
1721,176464.578125
1722,123895.1015625
1723,150314.140625
1724,212196.375
1725,237186.890625
1726,172187.65625
1727,150417.109375
1728,182395.1875
1729,165132.453125
1730,163034.5
1731,117178.484375
1732,130293.8828125
1733,121113.4921875
1734,100307.1953125
1735,127763.7578125
1736,112742.9375
1737,326655.9375
1738,221506.203125
1739,248133.96875
1740,206173.828125
1741,182618.3125
1742,168720.71875
1743,165623.265625
1744,303868.4375
1745,204540.09375
1746,193692.296875
1747,215682.75
1748,207150.0
1749,145377.015625
1750,132951.6875
1751,240820.296875
1752,123036.609375
1753,149935.3125
1754,217468.9375
1755,159141.34375
1756,125434.59375
1757,117734.078125
1758,138994.71875
1759,165326.109375
1760,166756.796875
1761,148357.625
1762,171321.3125
1763,169495.46875
1764,110646.65625
1765,158897.328125
1766,176480.90625
1767,216100.71875
1768,143326.65625
1769,178101.171875
1770,143846.1875
1771,135789.90625
1772,128787.3203125
1773,127710.8828125
1774,144676.609375
1775,135871.515625
1776,119594.8671875
1777,111317.1640625
1778,132211.75
1779,111197.375
1780,183090.03125
1781,127855.0546875
1782,91541.5
1783,136784.59375
1784,95450.4921875
1785,113791.8125
1786,139971.890625
1787,156440.859375
1788,53738.56640625
1789,99554.96875
1790,73784.2265625
1791,175960.4375
1792,147853.9375
1793,126858.9765625
1794,148153.3125
1795,134667.65625
1796,120400.859375
1797,118008.703125
1798,123406.0703125
1799,109972.75
1800,122349.1796875
1801,126621.59375
1802,157347.296875
1803,148273.75
1804,139540.453125
1805,137610.859375
1806,120583.453125
1807,122126.515625
1808,130487.3671875
1809,123452.8046875
1810,146981.578125
1811,91702.1015625
1812,90608.3203125
1813,126236.9609375
1814,88723.0
1815,48353.98046875
1816,91058.953125
1817,98969.375
1818,125417.1328125
1819,124717.3515625
1820,65335.6796875
1821,115560.7578125
1822,152246.9375
1823,52608.86328125
1824,126516.6953125
1825,124837.5390625
1826,94528.203125
1827,110580.515625
1828,142755.75
1829,108858.734375
1830,138606.34375
1831,163140.109375
1832,78886.9296875
1833,131795.9375
1834,125162.1484375
1835,131634.28125
1836,129309.140625
1837,94930.9453125
1838,124714.2578125
1839,85352.8515625
1840,134228.625
1841,139940.796875
1842,73098.953125
1843,143170.234375
1844,139811.265625
1845,133413.375
1846,154821.578125
1847,143686.875
1848,54919.2890625
1849,116135.59375
1850,118561.2265625
1851,159723.53125
1852,135632.0
1853,126186.6484375
1854,169249.46875
1855,134112.3125
1856,230241.3125
1857,137912.90625
1858,137469.0625
1859,125674.796875
1860,142973.46875
1861,125410.078125
1862,352297.4375
1863,340013.625
1864,340013.625
1865,337203.5625
1866,331169.03125
1867,248995.65625
1868,304215.53125
1869,201651.671875
1870,232666.265625
1871,261817.953125
1872,166786.375
1873,238654.703125
1874,145059.03125
1875,201863.515625
1876,187459.25
1877,204958.75
1878,205609.5
1879,127815.5546875
1880,136273.15625
1881,240136.859375
1882,260367.046875
1883,184270.15625
1884,196748.90625
1885,254933.265625
1886,307701.4375
1887,211817.875
1888,278481.71875
1889,156952.375
1890,117543.015625
1891,129238.7421875
1892,105327.1015625
1893,121594.828125
1894,132589.421875
1895,145309.640625
1896,130922.5234375
1897,115125.046875
1898,110747.6875
1899,153352.390625
1900,146178.34375
1901,177245.15625
1902,137483.484375
1903,223358.28125
1904,144980.46875
1905,199670.09375
1906,171699.0
1907,215138.5625
1908,110977.5390625
1909,136806.90625
1910,118152.28125
1911,228228.53125
1912,325588.21875
1913,157713.109375
1914,67216.65625
1915,304445.09375
1916,55704.78515625
1917,282559.8125
1918,139140.734375
1919,160756.265625
1920,155296.5625
1921,454277.375
1922,331185.78125
1923,222776.03125
1924,214436.78125
1925,207186.15625
1926,400393.5
1927,126861.15625
1928,153173.1875
1929,119666.0546875
1930,137632.25
1931,147276.53125
1932,137636.84375
1933,175231.125
1934,183119.015625
1935,174794.5
1936,184982.546875
1937,182122.28125
1938,158285.546875
1939,245325.921875
1940,190441.46875
1941,171247.96875
1942,177110.65625
1943,202309.484375
1944,362965.15625
1945,375988.15625
1946,134055.15625
1947,310130.15625
1948,169296.609375
1949,222176.015625
1950,184524.265625
1951,262951.0
1952,212988.703125
1953,160698.171875
1954,194759.21875
1955,140448.71875
1956,276871.65625
1957,149854.109375
1958,333196.5
1959,143092.5625
1960,113802.125
1961,118922.6953125
1962,98614.375
1963,104533.546875
1964,107008.4296875
1965,143823.0
1966,146423.78125
1967,274933.75
1968,434679.90625
1969,400429.40625
1970,449240.125
1971,420667.8125
1972,373237.25
1973,263694.34375
1974,319197.28125
1975,467130.5
1976,269813.59375
1977,342516.0625
1978,357316.09375
1979,328207.25
1980,189433.0625
1981,350545.65625
1982,218372.359375
1983,205558.140625
1984,166926.890625
1985,218831.421875
1986,220962.28125
1987,184132.609375
1988,171112.96875
1989,186068.03125
1990,212013.3125
1991,224408.5625
1992,210058.875
1993,171350.40625
1994,230008.03125
1995,192363.203125
1996,262779.53125
1997,313965.1875
1998,312842.28125
1999,262862.25
2000,320179.59375
2001,268208.375
2002,246198.28125
2003,265629.25
2004,262726.15625
2005,229155.4375
2006,223777.890625
2007,253298.890625
2008,215587.546875
2009,182504.796875
2010,196289.171875
2011,127611.6640625
2012,180018.0
2013,180343.96875
2014,177439.984375
2015,202795.125
2016,183669.78125
2017,191105.359375
2018,119771.78125
2019,135140.203125
2020,108279.734375
2021,114195.578125
2022,170419.03125
2023,139229.0
2024,238137.46875
2025,352961.96875
2026,168115.1875
2027,146426.5625
2028,154308.75
2029,167219.90625
2030,266537.6875
2031,244467.625
2032,256896.96875
2033,261953.078125
2034,163271.171875
2035,206868.6875
2036,199271.75
2037,198968.875
2038,273535.625
2039,233832.984375
2040,256139.8125
2041,286782.96875
2042,200983.921875
2043,166541.4375
2044,165418.53125
2045,216459.0
2046,147601.046875
2047,151297.578125
2048,140073.25
2049,150166.125
2050,190824.890625
2051,104537.140625
2052,132074.765625
2053,145869.609375
2054,77297.8984375
2055,163790.03125
2056,132534.546875
2057,116370.6328125
2058,227305.578125
2059,127393.640625
2060,165882.5
2061,187973.21875
2062,131559.71875
2063,110169.671875
2064,142357.140625
2065,120013.0390625
2066,155604.765625
2067,107288.421875
2068,152535.28125
2069,86079.40625
2070,113337.4765625
2071,90834.484375
2072,126692.1328125
2073,137075.546875
2074,196318.75
2075,157156.375
2076,133215.796875
2077,155189.078125
2078,127814.2109375
2079,136165.0625
2080,116014.265625
2081,127568.46875
2082,139864.34375
2083,155561.4375
2084,110329.4921875
2085,120682.5078125
2086,124767.3125
2087,126625.6953125
2088,99546.046875
2089,69406.7421875
2090,132538.59375
2091,118904.3203125
2092,128958.890625
2093,118395.125
2094,123244.828125
2095,147966.359375
2096,80158.734375
2097,93788.0078125
2098,153371.40625
2099,51236.54296875
2100,86407.5
2101,130315.0078125
2102,126418.5234375
2103,99963.59375
2104,135340.890625
2105,126791.4921875
2106,68066.15625
2107,213499.15625
2108,111063.09375
2109,110045.9765625
2110,125515.0078125
2111,143149.890625
2112,133435.0
2113,111448.140625
2114,116095.171875
2115,160223.484375
2116,121868.6953125
2117,159697.484375
2118,125048.0859375
2119,100923.3203125
2120,101326.5390625
2121,86582.875
2122,97353.34375
2123,91812.453125
2124,160091.828125
2125,131458.640625
2126,137588.953125
2127,148856.203125
2128,125479.4609375
2129,90966.9453125
2130,145880.328125
2131,148167.4375
2132,111706.8125
2133,119690.828125
2134,118652.390625
2135,91395.4765625
2136,68012.4921875
2137,113919.6171875
2138,133206.90625
2139,148915.40625
2140,137228.453125
2141,154356.890625
2142,122451.203125
2143,141250.921875
2144,112532.71875
2145,134943.9375
2146,159453.390625
2147,137182.515625
2148,129914.328125
2149,142993.515625
2150,222798.34375
2151,103755.5703125
2152,171304.484375
2153,163196.4375
2154,107748.921875
2155,132368.0625
2156,298995.375
2157,233675.59375
2158,238050.046875
2159,207170.359375
2160,173937.453125
2161,246069.640625
2162,366325.5
2163,340674.15625
2164,263142.15625
2165,200898.84375
2166,151423.453125
2167,227087.390625
2168,188963.578125
2169,195691.8125
2170,209290.4375
2171,146789.8125
2172,142843.59375
2173,170084.5625
2174,240681.609375
2175,334691.75
2176,319040.84375
2177,242128.5625
2178,212825.046875
2179,145438.296875
2180,236403.5
2181,184147.890625
2182,223236.6875
2183,185216.28125
2184,134767.859375
2185,101265.6796875
2186,158517.4375
2187,152192.5
2188,163191.3125
2189,223581.0
2190,88419.25
2191,86634.65625
2192,95797.671875
2193,105196.796875
2194,112836.1953125
2195,108743.875
2196,103781.6953125
2197,118955.359375
2198,172481.5
2199,189800.890625
2200,145057.09375
2201,148723.953125
2202,209844.640625
2203,149742.546875
2204,181975.9375
2205,110603.296875
2206,143742.09375
2207,218104.078125
2208,262814.625
2209,242896.640625
2210,122288.75
2211,123024.2890625
2212,116856.40625
2213,100428.375
2214,130623.703125
2215,105673.4140625
2216,148006.875
2217,77975.1484375
2218,68590.203125
2219,80344.71875
2220,63377.19921875
2221,305381.4375
2222,258507.953125
2223,267032.03125
2224,206545.96875
2225,130087.5234375
2226,185937.65625
2227,205370.609375
2228,263881.0
2229,251917.53125
2230,150534.78125
2231,219572.90625
2232,176068.1875
2233,170265.515625
2234,240217.71875
2235,208286.28125
2236,264893.59375
2237,335484.59375
2238,200553.3125
2239,109490.2109375
2240,156484.71875
2241,143440.015625
2242,128889.671875
2243,128244.0
2244,101664.9375
2245,102516.359375
2246,139264.734375
2247,115862.4609375
2248,126798.625
2249,124006.1015625
2250,139096.953125
2251,88211.890625
2252,175999.53125
2253,146334.296875
2254,185577.84375
2255,187858.53125
2256,187918.734375
2257,208252.515625
2258,171404.828125
2259,177513.109375
2260,141555.546875
2261,196814.78125
2262,215794.890625
2263,357482.40625
2264,385794.1875
2265,181942.09375
2266,297525.09375
2267,385148.28125
2268,401526.90625
2269,150770.125
2270,202937.3125
2271,220121.609375
2272,189285.53125
2273,162404.15625
2274,173439.203125
2275,154649.515625
2276,196124.125
2277,192181.484375
2278,147453.046875
2279,121192.875
2280,119172.578125
2281,155303.078125
2282,172962.828125
2283,106302.734375
2284,105944.3515625
2285,142501.125
2286,123485.890625
2287,350383.5625
2288,263814.3125
2289,389573.125
2290,457309.6875
2291,321479.0625
2292,422053.375
2293,460633.625
2294,407636.5625
2295,433722.5625
2296,275858.25
2297,312523.21875
2298,321468.3125
2299,349431.84375
2300,350926.3125
2301,278801.40625
2302,233721.515625
2303,241521.5625
2304,248141.3125
2305,171194.90625
2306,168142.4375
2307,175811.8125
2308,225406.140625
2309,276605.875
2310,208617.6875
2311,186758.515625
2312,178434.40625
2313,168456.390625
2314,170984.25
2315,180931.40625
2316,180944.0
2317,169954.84375
2318,178620.15625
2319,176390.21875
2320,194003.8125
2321,250831.3125
2322,174581.265625
2323,185685.84375
2324,160780.03125
2325,213731.796875
2326,165892.15625
2327,209814.03125
2328,226980.859375
2329,183257.375
2330,178646.046875
2331,342178.78125
2332,392541.34375
2333,322727.4375
2334,250214.4375
2335,283614.34375
2336,336018.375
2337,196069.53125
2338,276972.53125
2339,211191.375
2340,385756.3125
2341,216419.15625
2342,232377.09375
2343,222575.34375
2344,175960.09375
2345,241627.3125
2346,209919.296875
2347,192562.71875
2348,226614.890625
2349,172590.4375
2350,277209.5625
2351,245507.3125
2352,251095.78125
2353,244093.25
2354,122494.0625
2355,134693.078125
2356,150374.359375
2357,199636.390625
2358,181707.3125
2359,126333.4296875
2360,114555.53125
2361,146197.03125
2362,268570.03125
2363,134251.921875
2364,159431.9375
2365,212575.75
2366,192104.890625
2367,214929.59375
2368,209294.21875
2369,220440.296875
2370,171239.8125
2371,166352.703125
2372,185210.625
2373,287669.375
2374,313466.15625
2375,263456.28125
2376,268506.78125
2377,344982.28125
2378,139035.671875
2379,188143.609375
2380,146140.859375
2381,162450.15625
2382,213327.984375
2383,203791.640625
2384,260347.1875
2385,161693.5625
2386,133715.265625
2387,133998.65625
2388,99834.3125
2389,126607.1015625
2390,143702.078125
2391,147351.96875
2392,113599.2421875
2393,179232.21875
2394,143361.234375
2395,207916.9375
2396,135851.6875
2397,207181.421875
2398,138791.390625
2399,56033.90625
2400,46815.1953125
2401,118250.2421875
2402,133890.59375
2403,148510.21875
2404,143612.203125
2405,153558.296875
2406,141977.921875
2407,121916.0078125
2408,142561.609375
2409,122777.921875
2410,179079.65625
2411,118973.625
2412,153010.546875
2413,128910.3203125
2414,134186.140625
2415,143930.171875
2416,126085.0
2417,125189.484375
2418,126465.671875
2419,125822.78125
2420,125744.6875
2421,148887.578125
2422,117946.9296875
2423,120927.21875
2424,169328.25
2425,186556.296875
2426,141051.546875
2427,136643.90625
2428,181664.15625
2429,115690.546875
2430,133011.796875
2431,105770.3125
2432,142650.6875
2433,147865.640625
2434,133763.21875
2435,142817.71875
2436,105898.4921875
2437,100934.7734375
2438,128383.015625
2439,107743.265625
2440,124686.1953125
2441,97605.0859375
2442,98097.71875
2443,118146.421875
2444,127087.359375
2445,73377.640625
2446,128141.9140625
2447,188616.8125
2448,145085.734375
2449,97921.34375
2450,144813.265625
2451,125380.0625
2452,207197.03125
2453,86938.078125
2454,122748.6484375
2455,118354.6015625
2456,121886.59375
2457,128338.453125
2458,119007.4453125
2459,102301.6875
2460,133383.359375
2461,111044.6640625
2462,133667.0625
2463,119347.28125
2464,185730.65625
2465,129963.1484375
2466,112276.828125
2467,137906.203125
2468,68508.484375
2469,74085.1640625
2470,181982.0
2471,203770.453125
2472,168559.5625
2473,121704.8125
2474,81950.0234375
2475,209301.21875
2476,110822.9140625
2477,124260.265625
2478,144112.296875
2479,101150.4375
2480,154793.53125
2481,112510.71875
2482,132816.078125
2483,111283.625
2484,123081.203125
2485,118821.34375
2486,152970.859375
2487,142863.625
2488,162462.875
2489,146756.78125
2490,148681.84375
2491,87337.8046875
2492,190592.640625
2493,149305.90625
2494,155421.609375
2495,83476.671875
2496,241973.90625
2497,153330.15625
2498,112801.2265625
2499,97338.765625
2500,125939.5859375
2501,133206.65625
2502,159314.0
2503,92029.59375
2504,167203.3125
2505,226649.6875
2506,255066.765625
2507,288514.5
2508,256489.609375
2509,208921.5
2510,233001.78125
2511,179937.671875
2512,203445.40625
2513,203823.3125
2514,250097.765625
2515,148765.375
2516,157503.578125
2517,138196.109375
2518,155774.484375
2519,220501.46875
2520,213717.328125
2521,187414.03125
2522,215877.015625
2523,125469.890625
2524,129632.0234375
2525,144821.0
2526,137158.453125
2527,105625.453125
2528,131292.5
2529,128709.71875
2530,118535.671875
2531,253323.53125
2532,229552.21875
2533,193810.375
2534,237252.953125
2535,321343.875
2536,236385.90625
2537,243331.59375
2538,185826.84375
2539,188685.0
2540,166670.9375
2541,191035.390625
2542,159343.78125
2543,136014.375
2544,133346.21875
2545,139460.90625
2546,134476.6875
2547,145730.28125
2548,160854.578125
2549,156927.6875
2550,228244.203125
2551,142565.421875
2552,129532.046875
2553,74080.921875
2554,109491.25
2555,116601.2578125
2556,107505.046875
2557,96126.5859375
2558,117159.9296875
2559,136336.96875
2560,143116.4375
2561,145613.859375
2562,127289.078125
2563,151289.0625
2564,200228.234375
2565,137219.671875
2566,151838.625
2567,138786.484375
2568,194619.40625
2569,212899.75
2570,115487.15625
2571,189884.0
2572,168281.375
2573,220550.0625
2574,285201.03125
2575,125113.3359375
2576,129620.5234375
2577,155660.734375
2578,84253.046875
2579,65831.171875
2580,122000.09375
2581,119562.59375
2582,122392.0078125
2583,277045.4375
2584,155149.40625
2585,171083.921875
2586,212271.0625
2587,206705.390625
2588,145683.453125
2589,149947.890625
2590,205701.09375
2591,197583.390625
2592,211696.71875
2593,263003.40625
2594,173968.8125
2595,211566.125
2596,293542.6875
2597,185572.71875
2598,279151.78125
2599,311521.3125
2600,165761.0625
2601,144844.90625
2602,80933.6484375
2603,93120.1875
2604,90465.3359375
2605,78507.5390625
2606,144159.171875
2607,184104.6875
2608,210455.109375
2609,166752.65625
2610,115079.4921875
2611,133747.015625
2612,157238.09375
2613,127668.140625
2614,122545.125
2615,153435.625
2616,140003.125
2617,193230.3125
2618,189233.1875
2619,200505.6875
2620,185984.640625
2621,181928.03125
2622,177816.734375
2623,266133.3125
2624,299806.0
2625,317978.9375
2626,168653.46875
2627,169596.859375
2628,464034.40625
2629,508085.375
2630,376420.125
2631,446044.75
2632,413630.0625
2633,316038.3125
2634,419002.625
2635,150992.140625
2636,178808.140625
2637,178365.15625
2638,247045.453125
2639,187178.78125
2640,157278.125
2641,104311.171875
2642,177310.75
2643,100605.234375
2644,125894.3203125
2645,105318.6640625
2646,95954.0234375
2647,104408.609375
2648,140249.6875
2649,137288.65625
2650,142270.0
2651,132901.09375
2652,408029.78125
2653,245286.15625
2654,230232.75
2655,398526.8125
2656,321645.25
2657,350235.21875
2658,303822.9375
2659,310376.03125
2660,337691.125
2661,352066.375
2662,354419.125
2663,292806.25
2664,271103.75
2665,320465.84375
2666,290514.03125
2667,161326.375
2668,183368.03125
2669,165555.203125
2670,282946.5
2671,189735.015625
2672,185308.328125
2673,200697.1875
2674,200210.28125
2675,174308.59375
2676,189818.625
2677,189073.90625
2678,245092.078125
2679,274475.8125
2680,286897.3125
2681,401030.5625
2682,331154.5
2683,455050.46875
2684,316184.8125
2685,341140.375
2686,269206.25
2687,316472.03125
2688,218246.609375
2689,206980.375
2690,413223.96875
2691,176434.453125
2692,119639.359375
2693,185922.75
2694,123655.2421875
2695,191826.984375
2696,189774.640625
2697,181101.453125
2698,151199.0625
2699,161974.0
2700,156177.453125
2701,146551.734375
2702,104789.671875
2703,134054.90625
2704,143909.03125
2705,119421.7421875
2706,110759.625
2707,121908.1015625
2708,137496.734375
2709,110939.65625
2710,131229.78125
2711,299624.5
2712,395333.4375
2713,171100.71875
2714,150761.484375
2715,170916.59375
2716,141243.5
2717,182200.8125
2718,231430.09375
2719,156179.09375
2720,178871.59375
2721,132814.1875
2722,157335.890625
2723,143461.484375
2724,127951.296875
2725,131978.953125
2726,149080.671875
2727,185647.40625
2728,176815.46875
2729,153971.390625
2730,141330.953125
2731,130077.3515625
2732,128720.890625
2733,157833.9375
2734,133430.546875
2735,125141.2578125
2736,144508.375
2737,123359.7109375
2738,139302.84375
2739,157348.796875
2740,130300.9609375
2741,139370.484375
2742,150969.25
2743,143712.21875
2744,156160.921875
2745,143531.28125
2746,138118.765625
2747,139782.46875
2748,125248.8359375
2749,126957.1328125
2750,132777.578125
2751,136376.765625
2752,200893.46875
2753,147701.875
2754,208172.890625
2755,132381.078125
2756,93765.921875
2757,65917.234375
2758,67602.0546875
2759,163219.953125
2760,133848.203125
2761,147686.234375
2762,146055.03125
2763,187444.59375
2764,149315.734375
2765,302604.96875
2766,139432.4375
2767,82921.8125
2768,139937.328125
2769,126140.8046875
2770,155326.625
2771,114698.1953125
2772,114165.8515625
2773,142178.71875
2774,140449.0
2775,129985.3359375
2776,137040.515625
2777,148342.484375
2778,103679.109375
2779,120180.140625
2780,98580.234375
2781,97445.765625
2782,89032.8046875
2783,97799.078125
2784,130172.65625
2785,138713.1875
2786,60039.70703125
2787,122101.359375
2788,70152.5390625
2789,202543.65625
2790,83081.390625
2791,117355.8515625
2792,61090.28125
2793,160482.234375
2794,94419.6328125
2795,118385.640625
2796,100789.234375
2797,182407.703125
2798,99376.3515625
2799,115209.171875
2800,65125.47265625
2801,109591.125
2802,132256.640625
2803,168838.375
2804,128630.203125
2805,98981.3671875
2806,85080.03125
2807,156809.5
2808,148323.09375
2809,132959.296875
2810,133180.359375
2811,156670.328125
2812,157950.625
2813,156023.21875
2814,164496.65625
2815,103244.5703125
2816,237634.515625
2817,149364.4375
2818,130288.2890625
2819,165171.34375
2820,132722.0
2821,94027.21875
2822,186696.375
2823,351786.46875
2824,182175.28125
2825,160747.84375
2826,130529.6875
2827,139084.75
2828,201094.171875
2829,201376.28125
2830,224791.109375
2831,186105.65625
2832,233064.21875
2833,292252.46875
2834,203611.171875
2835,218426.71875
2836,188513.78125
2837,158331.140625
2838,155099.859375
2839,185774.40625
2840,202788.921875
2841,198445.453125
2842,217520.59375
2843,143406.5
2844,156572.203125
2845,121952.984375
2846,201807.703125
2847,194594.71875
2848,219117.3125
2849,194032.484375
2850,299694.5
2851,226192.34375
2852,252088.890625
2853,236819.375
2854,143434.40625
2855,194342.5
2856,195179.0625
2857,188526.71875
2858,193971.796875
2859,119525.5390625
2860,128279.2265625
2861,119775.3203125
2862,196345.71875
2863,129382.5390625
2864,255695.125
2865,143615.765625
2866,147220.359375
2867,91536.171875
2868,100218.171875
2869,115980.859375
2870,128073.1328125
2871,92437.6484375
2872,42182.203125
2873,93664.03125
2874,135900.28125
2875,115678.078125
2876,165797.890625
2877,145506.5625
2878,177898.484375
2879,138610.03125
2880,96720.53125
2881,155605.8125
2882,170656.0
2883,203592.90625
2884,208137.359375
2885,184640.625
2886,212716.6875
2887,91439.8515625
2888,131446.359375
2889,52825.25
2890,79444.8671875
2891,131975.421875
2892,61637.1640625
2893,92078.3125
2894,56849.44140625
2895,305741.625
2896,276738.59375
2897,187572.625
2898,154810.5
2899,223903.84375
2900,153329.875
2901,198620.59375
2902,163920.203125
2903,347926.84375
2904,348952.96875
2905,87970.6953125
2906,203023.453125
2907,114882.984375
2908,127221.6015625
2909,151351.265625
2910,82913.90625
2911,79443.578125
2912,134229.390625
2913,89263.9765625
2914,80196.0546875
2915,84472.9296875
2916,89927.9765625
2917,164811.03125
2918,108413.546875
2919,233992.484375
